Student_ID,Group_ID,Total_Pre_Test,Total_Post_Test,Test_Knowledge_Gain,Total_Pre_Enjoyment,Total_Post_Enjoyment,Total_Passion,Passion_Learning_Efficiency,Pre_Test_Q1,Pre_Test_Q2,Pre_Test_Q3,Pre_Test_Q4,Pre_Test_Q5,Pre_Test_Q6,Pre_Test_Q7,Pre_Test_Q8,Pre_Test_Q9,Pre_Test_Q10,Pre_Test_Q11,Pre_Test_Q12,Pre_Test_Q13,Pre_Test_Q14,Pre_Test_Q15,Pre_Test_Q16,Pre_Test_Q17,Pre_Test_Q18,Pre_Test_Q19,Pre_Test_Q20,Pre_Test_Q21,Pre_Test_Q22,Pre_Test_Q23,Pre_Test_Q24,Pre_Test_Q25,Pre_Test_Q26,Pre_Test_Q27,Pre_Test_Q28,Pre_Test_Q29,Pre_Test_Q30,Pre_Test_Q31,Pre_Test_Q32,Pre_Test_Q33,Pre_Test_Q34,Pre_Test_Q35,Pre_Test_Q36,Pre_Test_Q37,Pre_Test_Q38,Pre_Test_Q39,Pre_Test_Q40,Pre_Test_Q41,Pre_Test_Q42,Pre_Test_Q43,Pre_Test_Q44,Pre_Test_Q45,Pre_Test_Q46,Pre_Test_Q47,Pre_Test_Q48,Pre_Test_Q49,Pre_Test_Q50,Pre_Test_Q51,Pre_Test_Q52,Pre_Test_Q53,Pre_Test_Q54,Pre_Test_Q55,Pre_Test_Q56,Pre_Test_Q57,Pre_Test_Q58,Pre_Test_Q59,Pre_Test_Q60,Pre_Test_Q61,Pre_Test_Q62,Pre_Test_Q63,Pre_Test_Q64,Pre_Test_Q65,Pre_Test_Q66,Pre_Test_Q67,Pre_Test_Q68,Pre_Test_Q69,Pre_Test_Q70,Post_Test_Q1,Post_Test_Q2,Post_Test_Q3,Post_Test_Q4,Post_Test_Q5,Post_Test_Q6,Post_Test_Q7,Post_Test_Q8,Post_Test_Q9,Post_Test_Q10,Post_Test_Q11,Post_Test_Q12,Post_Test_Q13,Post_Test_Q14,Post_Test_Q15,Post_Test_Q16,Post_Test_Q17,Post_Test_Q18,Post_Test_Q19,Post_Test_Q20,Post_Test_Q21,Post_Test_Q22,Post_Test_Q23,Post_Test_Q24,Post_Test_Q25,Post_Test_Q26,Post_Test_Q27,Post_Test_Q28,Post_Test_Q29,Post_Test_Q30,Post_Test_Q31,Post_Test_Q32,Post_Test_Q33,Post_Test_Q34,Post_Test_Q35,Post_Test_Q36,Post_Test_Q37,Post_Test_Q38,Post_Test_Q39,Post_Test_Q40,Post_Test_Q41,Post_Test_Q42,Post_Test_Q43,Post_Test_Q44,Post_Test_Q45,Post_Test_Q46,Post_Test_Q47,Post_Test_Q48,Post_Test_Q49,Post_Test_Q50,Post_Test_Q51,Post_Test_Q52,Post_Test_Q53,Post_Test_Q54,Post_Test_Q55,Post_Test_Q56,Post_Test_Q57,Post_Test_Q58,Post_Test_Q59,Post_Test_Q60,Post_Test_Q61,Post_Test_Q62,Post_Test_Q63,Post_Test_Q64,Post_Test_Q65,Post_Test_Q66,Post_Test_Q67,Post_Test_Q68,Post_Test_Q69,Post_Test_Q70,Pre_Enjoy_Item_1,Pre_Enjoy_Item_2,Pre_Enjoy_Item_3,Pre_Enjoy_Item_4,Pre_Enjoy_Item_5,Pre_Enjoy_Item_6,Pre_Enjoy_Item_7,Pre_Enjoy_Item_8,Pre_Enjoy_Item_9,Pre_Enjoy_Item_10,Pre_Enjoy_Item_11,Pre_Enjoy_Item_12,Pre_Enjoy_Item_13,Pre_Enjoy_Item_14,Pre_Enjoy_Item_15,Pre_Enjoy_Item_16,Pre_Enjoy_Item_17,Pre_Enjoy_Item_18,Pre_Enjoy_Item_19,Pre_Enjoy_Item_20,Pre_Enjoy_Item_21,Pre_Enjoy_Item_22,Pre_Enjoy_Item_23,Pre_Enjoy_Item_24,Pre_Enjoy_Item_25,Pre_Enjoy_Item_26,Pre_Enjoy_Item_27,Pre_Enjoy_Item_28,Pre_Enjoy_Item_29,Pre_Enjoy_Item_30,Pre_Enjoy_Item_31,Pre_Enjoy_Item_32,Post_Enjoy_Item_1,Post_Enjoy_Item_2,Post_Enjoy_Item_3,Post_Enjoy_Item_4,Post_Enjoy_Item_5,Post_Enjoy_Item_6,Post_Enjoy_Item_7,Post_Enjoy_Item_8,Post_Enjoy_Item_9,Post_Enjoy_Item_10,Post_Enjoy_Item_11,Post_Enjoy_Item_12,Post_Enjoy_Item_13,Post_Enjoy_Item_14,Post_Enjoy_Item_15,Post_Enjoy_Item_16,Post_Enjoy_Item_17,Post_Enjoy_Item_18,Post_Enjoy_Item_19,Post_Enjoy_Item_20,Post_Enjoy_Item_21,Post_Enjoy_Item_22,Post_Enjoy_Item_23,Post_Enjoy_Item_24,Post_Enjoy_Item_25,Post_Enjoy_Item_26,Post_Enjoy_Item_27,Post_Enjoy_Item_28,Post_Enjoy_Item_29,Post_Enjoy_Item_30,Post_Enjoy_Item_31,Post_Enjoy_Item_32,Passion_Item_1,Passion_Item_2,Passion_Item_3,Passion_Item_4,Passion_Item_5,Passion_Item_6,Passion_Item_7,Passion_Item_8,Passion_Item_9,Passion_Item_10,Passion_Item_11,Passion_Item_12,Passion_Item_13,Passion_Item_14,Passion_Item_15,Passion_Item_16,Passion_Item_17,Passion_Item_18,Passion_Item_19,Passion_Item_20,Passion_Item_21,Passion_Item_22,Passion_Item_23,Passion_Item_24,Passion_Item_25,Passion_Item_26,Passion_Item_27,Passion_Item_28,Passion_Item_29,Passion_Item_30
stud30061@raqood-ai,GP1_Robot,30,57,27,75,84,74,0.77,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,2,2,1,2,2,3,2,2,3,3,3,2,3,2,3,3,2,2,3,2,2,1,2,2,2,1,2,2,3,2,2,2,4,2,2,2,3,3,3,2,3,4,2,4,3,3,3,4,3,2,3,3,3,4,4,3,2,2,3,4,4,3,2,3,2,4,3,4,3,3,4,3,2,3,4,3,3,4,3,3,3,2,4,2,4,4,2,3,3,4,4,4,3,3
stud30100@raqood-ai,GP1_Robot,31,52,21,79,83,83,0.627,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,3,2,2,3,3,2,3,3,3,2,3,3,1,3,3,1,3,3,2,3,1,2,2,1,2,3,1,3,1,1,1,2,3,2,3,4,3,4,4,3,4,4,4,2,3,2,3,4,3,4,2,4,4,4,4,3,2,2,4,3,4,4,3,4,3,3,4,3,2,3,2,2,2,2,4,4,2,3,4,4,2,2,4,3,4,4,2,2,4,2,3,4,2
stud30026@raqood-ai,GP1_Robot,33,60,27,77,87,76,0.789,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,3,1,3,2,3,2,1,3,2,2,2,1,3,1,2,3,1,2,1,1,2,2,1,3,1,1,2,2,2,1,3,2,3,4,2,3,2,3,4,3,2,3,3,4,4,4,2,3,3,3,4,3,4,4,2,4,4,3,4,3,2,2,2,4,2,4,4,4,2,3,4,2,3,4,2,2,4,4,2,4,3,3,4,3,2,2,4,4,3,4,3,2,3
stud30079@raqood-ai,GP1_Robot,29,52,23,76,81,69,0.754,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,2,1,2,1,1,3,1,2,1,3,2,1,2,1,3,2,3,1,2,1,1,3,3,1,3,3,3,2,2,1,3,3,4,3,2,2,2,2,2,3,2,3,4,4,2,4,4,2,4,3,2,2,2,3,3,4,2,4,2,4,4,3,2,2,2,3,3,2,2,3,4,4,2,4,2,3,3,3,4,3,2,3,3,2,3,4,4,2,4,3,4,4,4
stud30194@raqood-ai,GP2_Robot_Advanced,26,53,27,76,86,74,0.716,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,3,3,1,2,3,2,3,2,3,3,3,1,1,2,1,1,3,3,1,3,2,2,3,1,2,2,3,1,1,2,1,1,3,3,2,3,3,3,2,4,3,2,4,3,4,4,2,2,4,3,4,4,2,4,2,3,3,3,2,4,3,2,3,2,2,3,2,2,4,2,2,4,2,2,2,4,4,3,4,3,2,4,4,4,3,4,3,4,4,4,2,3,2,4
stud30047@raqood-ai,GP1_Robot,22,56,34,73,83,76,0.737,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,3,1,1,3,2,3,3,2,3,1,1,1,1,3,3,2,1,1,3,1,2,1,3,1,1,1,3,3,3,2,4,4,2,2,2,2,2,2,2,2,4,2,4,4,4,3,3,4,2,4,2,2,2,4,4,2,4,2,3,2,3,4,3,4,2,4,4,4,4,4,3,4,2,4,2,3,3,2,2,2,2,4,3,4,4,4,3,4,2,2,4
stud30081@raqood-ai,GP1_Robot,26,54,28,81,82,76,0.711,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,2,3,1,2,1,3,3,3,3,1,3,3,1,1,2,3,2,3,2,3,2,3,2,2,3,2,2,1,4,3,4,4,3,4,2,2,4,4,3,4,2,2,4,3,3,4,2,2,2,2,3,2,2,3,2,4,3,4,3,4,3,3,2,4,4,4,3,2,3,3,3,4,3,4,4,4,4,2,4,3,2,4,2,4,4,3,2,3,2,2
stud30014@raqood-ai,GP1_Robot,21,52,31,68,88,69,0.754,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,3,2,2,3,1,3,3,3,1,3,1,3,3,2,1,2,3,3,2,2,2,1,2,3,1,1,3,1,2,2,3,4,2,4,3,2,3,2,3,2,3,2,4,2,3,2,3,4,3,2,2,4,4,4,3,2,2,4,3,3,2,3,3,4,3,2,4,2,2,4,4,4,4,4,4,2,4,2,3,4,2,3,3,2,2,4,3,2,4,4,2
stud30083@raqood-ai,GP1_Robot,22,61,39,90,87,74,0.824,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,3,3,2,1,3,3,1,1,2,1,1,2,2,3,1,2,2,1,2,2,2,3,3,3,1,3,3,3,3,1,3,3,4,4,4,3,4,2,3,3,2,2,4,2,3,3,4,3,3,3,3,3,4,4,2,2,3,3,2,4,4,2,2,2,4,3,3,3,3,2,2,3,4,2,2,2,4,4,4,4,4,2,4,2,2,2,2,2,2,2,2,3,4,4
stud30049@raqood-ai,GP1_Robot,26,50,24,74,87,76,0.658,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,2,2,3,3,1,3,1,1,3,3,1,1,1,2,3,3,2,3,2,2,2,1,3,2,3,3,2,3,3,1,1,1,2,2,4,3,3,2,3,3,3,4,2,2,3,4,3,4,4,2,4,2,2,3,3,3,2,4,4,2,3,2,3,2,4,2,3,4,2,3,3,4,4,2,4,2,3,3,3,3,2,4,2,2,3,4,2,4,2,2,3,3,3,3
stud30044@raqood-ai,GP1_Robot,19,59,40,81,80,74,0.797,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,1,3,3,1,3,3,2,2,1,3,3,3,3,2,1,3,3,2,2,2,2,2,2,3,3,1,2,4,2,2,4,3,4,3,2,4,2,3,4,4,4,2,2,3,4,4,4,3,2,2,3,3,4,4,4,4,2,2,2,2,3,4,4,3,2,2,4,4,3,3,2,3,2,4,3,2,3,2,3,3,2,2,2,2,2,4,4,3
stud30039@raqood-ai,GP1_Robot,25,52,27,79,86,75,0.693,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,2,2,3,1,2,2,3,1,2,2,1,2,1,2,3,1,2,1,3,2,1,2,2,2,1,1,1,3,1,2,3,3,4,4,3,2,2,4,2,2,3,4,3,2,3,4,4,4,4,3,3,4,4,2,4,3,3,3,4,2,3,4,2,3,3,4,4,3,3,2,2,2,2,4,2,4,2,2,4,4,3,4,3,2,2,3,2,2,3,4,3,3,2,4
stud30060@raqood-ai,GP1_Robot,26,54,28,83,73,74,0.73,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,3,1,2,2,2,3,2,2,1,3,2,1,3,3,3,2,2,1,3,1,2,1,3,1,1,3,3,1,2,3,1,1,2,2,2,4,2,4,4,3,4,3,2,4,3,2,2,4,4,2,4,3,4,3,2,2,2,2,2,2,4,3,4,2,4,3,3,3,2,4,4,3,4,4,2,2,4,2,4,2,3,2,2,4,2,2,4,2,4,2,2,4,4,3
stud30137@raqood-ai,GP1_Robot,29,56,27,80,84,75,0.747,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,1,2,3,3,3,3,2,3,1,3,1,3,3,1,2,1,1,3,1,3,3,2,4,2,2,2,3,4,3,2,3,4,3,3,4,3,3,3,2,2,4,2,4,3,2,4,2,4,2,4,2,4,2,3,2,2,4,3,2,4,3,4,2,3,2,3,4,4,3,3,2,4,2,4,3,2,2,3,2,3,3,4,2
stud30126@raqood-ai,GP1_Robot,24,62,38,86,85,81,0.765,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3,3,3,1,2,1,3,1,1,3,3,3,3,3,1,3,1,1,1,1,2,2,1,2,3,1,3,2,1,3,3,3,4,4,3,3,2,3,2,2,3,3,4,4,3,2,3,3,4,4,2,2,2,4,4,2,3,4,4,2,4,4,4,3,4,4,3,2,4,2,4,3,2,2,2,2,4,2,2,2,3,4,4,4,4,3,2,3,4,4,4,3,4
stud30067@raqood-ai,GP1_Robot,31,53,22,73,86,71,0.746,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,2,2,3,3,1,1,3,1,3,1,2,2,1,2,1,1,2,2,3,1,2,2,2,3,1,3,2,2,2,2,3,4,3,2,4,3,4,4,3,4,2,2,3,4,4,3,3,4,3,3,3,2,4,2,2,3,2,3,4,2,3,4,2,2,3,2,2,3,2,3,4,3,3,3,3,2,3,4,2,4,2,4,2,4,2,3,4,2,2,3,3,4
stud30235@raqood-ai,GP1_Robot,28,56,28,70,79,75,0.747,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,3,2,1,2,2,2,2,1,3,1,3,1,2,2,1,3,1,2,1,2,2,1,1,2,1,3,2,2,2,3,2,1,3,2,3,4,3,3,3,2,2,3,4,3,2,2,3,4,4,2,2,3,4,4,2,2,4,4,4,4,2,3,2,2,3,2,3,4,4,2,3,3,4,3,4,2,2,3,3,4,3,2,2,2,3,4,3,4,2,4,3,2,4,2
stud30102@raqood-ai,GP1_Robot,31,49,18,76,70,82,0.598,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,1,2,3,1,1,1,1,1,3,2,1,1,3,1,1,3,3,1,3,1,2,3,3,3,2,2,3,4,2,3,4,3,3,4,2,3,4,3,2,2,2,3,4,3,3,4,2,3,2,2,2,3,2,4,4,2,4,2,2,4,4,3,4,3,3,2,3,2,3,4,3,3,4,2,2,4,2,4,2,3,3,2,2,2,2,3
stud30088@raqood-ai,GP1_Robot,24,58,34,85,86,76,0.763,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,3,2,2,2,2,3,1,1,2,2,2,2,3,2,2,1,3,3,2,3,2,2,2,3,3,2,3,2,1,1,4,3,3,3,2,4,4,2,4,4,4,3,3,2,4,3,4,3,4,3,3,2,4,4,3,4,2,3,4,4,2,4,2,4,4,4,2,3,2,2,2,2,4,3,3,4,3,2,4,2,2,4,3,4,3,4,3,3,2,3,3,2
stud30072@raqood-ai,GP1_Robot,37,60,23,75,80,76,0.789,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,2,3,2,1,2,2,1,2,1,3,1,3,1,3,1,1,1,1,1,3,3,2,2,3,2,2,3,1,2,1,2,3,4,2,3,3,4,4,2,4,4,3,4,2,2,2,2,3,4,3,2,4,4,2,2,2,3,3,4,3,3,2,3,4,4,2,4,3,3,4,3,4,2,4,4,4,4,2,2,4,3,4,3,4,2,2,4,2,3,4,2,4,2
stud30030@raqood-ai,GP1_Robot,29,58,29,71,87,77,0.753,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,2,1,3,1,1,3,3,3,1,1,3,3,2,1,3,3,2,2,1,3,3,3,1,2,2,3,3,1,4,3,4,2,3,3,3,2,2,2,4,3,4,2,3,2,3,4,4,2,2,2,4,4,2,3,2,4,3,4,3,2,3,3,2,3,2,4,3,2,4,2,4,4,2,2,2,4,4,4,2,4,2,2,4,3,3,3,2,3,3,4
stud30090@raqood-ai,GP1_Robot,32,55,23,77,81,75,0.733,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,2,3,3,1,3,2,3,3,3,2,3,1,2,1,2,1,2,3,2,3,2,1,2,2,3,3,3,2,2,2,3,2,4,2,4,3,4,4,3,3,2,3,2,3,3,3,3,4,3,2,2,4,3,4,2,2,3,4,2,2,2,4,3,2,2,2,2,3,2,3,3,3,4,2,3,2,2,3,2,4,2,3,3,2,4,3,2,2,4,4,3,2,3,2
